Noise,N,Kernel,State,Regular,Optimization,N_per_Time,RMSE,MAE,R2,NLPD,MSLL,CRPS,sMSE,Coverage,NLML
0.01,25,Matern 1/2,Z,Yes,Default,1,0.00116087329889745,0.000773870451814003,0.999745524525203,-4.04910008026374,-2.85926490306829,0.00176032570309945,0.000253966523847279,1,-40.2925208699502
0.01,25,Matern 3/2,X,Yes,Default,1,0.000852817472815505,0.000660919488355634,0.999862643298421,-5.46087691064647,-4.27032460073175,0.000515997719254257,0.000137081988175951,0.996,-11.427566236139
0.01,25,Matern 3/2,Y,Yes,Default,1,5.54498248691987e-06,3.76285021679487e-06,-0.0329239082113149,-5.98880087212717,4.69221001602714,0.000233707360139453,1.03085806039489,1,-149.718227062487
0.01,25,Matern 3/2,Z,Yes,Default,1,0.000871016040958039,0.000622543657602303,0.999856738796429,-5.451043138851,-4.26120796165555,0.000511225708483212,0.000142974681163703,0.976,-12.8169338938423
0.01,25,Matern 5/2,X,Yes,Default,1,0.000818759045111367,0.000639769445462866,0.999873395280466,-5.55352902583077,-4.36297671591605,0.000485282529661644,0.000126351510095028,0.996,8.40927670794248
0.01,25,Matern 5/2,Y,Yes,Default,1,5.5449840939502e-06,3.76285189027557e-06,-0.0329245069292716,-5.98880087200406,4.69221001615025,0.00023370736017325,1.03085865791541,1,-149.718227059618
0.01,25,Matern 5/2,Z,Yes,Default,1,0.000839470909192815,0.000540067672262026,0.99986692772224,-5.51459665787029,-4.32476148067484,0.000476765933004621,0.000132806133204552,0.966,5.32309913284921
0.01,25,RatQuad,X,Yes,Default,1,0.000844814557730595,0.000650323595827341,0.999865209137666,-5.57195286225621,-4.38140055234149,0.000489474633685939,0.000134521280609422,0.996,16.2543303303174
0.01,25,RatQuad,Y,Yes,Default,1,5.5449842641463e-06,3.76285206319239e-06,-0.0329245703378303,-5.98880087210621,4.6922100160481,0.000233707360149909,1.03085872119715,1,-149.718227062147
0.01,25,RatQuad,Z,Yes,Default,1,0.000900069106290682,0.000596600333018713,0.999847022344851,-5.52894839834941,-4.33911322115396,0.000486718857341923,0.000152671699838682,0.96,8.17168877032275
0.01,50,SqExp,X,Yes,Default,1,0.000522437848107272,0.000380979857545161,0.999948452579472,-5.79646100584982,-4.59736607514904,0.00034446828407501,5.14443256868899e-05,0.998,25.9437545959838
0.01,50,SqExp,Y,Yes,Default,1,5.47672573107029e-06,3.87740847545258e-06,-0.00765057491498844,-5.9888012483053,4.70663716430439,0.000233707060031203,1.00563527376516,1,-299.436102343885
0.01,50,SqExp,Z,Yes,Default,1,0.000536118194894446,0.000418303499393651,0.999945725306157,-5.78310354386906,-4.58413499844551,0.000352059023856696,5.41661444557767e-05,1,4.33353945601794
0.01,50,Matern 1/2,X,Yes,Default,1,0.000516462274995534,0.000411994459872322,0.999949625020577,-4.68424604091159,-3.4851511102108,0.000910581642626905,5.02742294644736e-05,1,-94.6199592575626
0.01,50,Matern 1/2,Y,Yes,Default,1,5.47671125247186e-06,3.877393755455e-06,-0.00764524715184645,-5.98880124832589,4.7066371642838,0.000233707059981655,1.00562995665754,1,-299.436102341137
0.01,50,Matern 1/2,Z,Yes,Default,1,0.000707392062729365,0.000550865611857082,0.999905507649098,-4.66375932661673,-3.46479078119318,0.000945898249743358,9.43033662005996e-05,1,-117.659741800242
